N;P;Median;Average;Minimum;Maximum;Standard Deviation;KNN Time;CI Time;N#C
-13;11;7.25275809606249;8.334083407609857;0.1771690968788914;41.4954579321641;5.863058973817769;0.382904052734375;2.0023813247680664;205
-13;12;8.659243615928586;10.339621889771283;0.4924428900898156;88.49839024524684;8.182924179597485;0.3403174877166748;2.3715250492095947;345
-14;0;5.7605146471474145;6.3927574956052275;0.1732887763243784;25.00706728232042;4.031200103218754;2.814776659011841;1.5726912021636963;14
-14;1;5.667541706948431;6.294441935963979;0.1732887763243784;35.7176711026909;3.9707150946951044;2.0936028957366943;1.5779778957366943;16
-14;2;5.614267539047291;6.332911932513585;0.1732887763243784;35.7176711026909;4.083189937495937;1.8579659461975098;1.5833640098571777;17
-14;3;5.706681369237274;6.3835141606843715;0.1732887763243784;35.7176711026909;4.073040897083709;1.7670536041259766;1.587397575378418;19
-14;4;5.773086609431737;6.685002425823999;0.1732887763243784;67.14046362338064;5.078136456726769;1.4051258563995361;1.6070635318756104;26
-14;5;5.701096385784061;6.54255347151513;0.1732887763243784;25.38552075618107;4.202318893090368;1.1278951168060303;1.629824161529541;34
-14;6;5.6142701217522415;6.486019745989623;0.1732887763243784;32.54524433769088;4.318516426043145;0.9285557270050049;1.646108627319336;39
-14;7;5.7760280470233285;6.6139416831721585;0.1732887763243784;47.32226779223499;4.547937959725049;0.8868043422698975;1.653914213180542;41
-14;8;6.15507920338968;6.878981704444145;0.1732887763243784;48.15612140735589;4.638214337922476;0.7436470985412598;1.7053968906402588;57
-14;9;6.593367879922987;7.577715984280833;0.25000000000000683;52.41127768906231;5.482561004839664;0.6183080673217773;1.7619190216064453;77
-14;10;7.121270953980043;7.973539783107671;0.1732887763243642;57.48941666950536;5.68954239124357;0.46900367736816406;1.8909149169921875;119
-14;11;7.0527674710003145;8.279101028410976;0.2711623130156497;57.48941666950536;6.168495437677474;0.42310023307800293;1.9915595054626465;151
-14;12;8.507202830543058;10.256960968681646;0.1768188024189796;88.49839024524684;8.573003346602565;0.3583657741546631;2.308509111404419;258
-14;13;12.696516411992706;14.893517429990132;0.31229633363200243;130.52005622125665;12.006642500675742;0.31706738471984863;2.6772725582122803;382
-15;0;5.7755111462103415;6.271108199685873;0.1732887763243784;22.80685267633393;3.80644007558065;3.0393965244293213;1.6792879104614258;13
-15;1;5.666438828753029;6.274856738792553;0.1732887763243784;35.7176711026909;3.94821274752831;2.24528431892395;1.6899948120117188;16
-15;2;5.7605146471474145;6.395131740828013;0.1732887763243784;35.7176711026909;4.045965533066454;1.9545865058898926;1.686962604522705;16
-15;3;5.680008802810077;6.396997138859599;0.1732887763243784;35.7176711026909;4.066294049503143;1.800295352935791;1.688086986541748;16
-15;4;5.752567166057253;6.63460787142401;0.1732887763243642;52.270689683607586;4.921564693969359;1.4611053466796875;1.712885856628418;23
-15;5;5.792451985126849;6.697480716999002;0.1732887763243784;44.83631689336781;4.624965475087028;1.346092939376831;1.727771520614624;27
-15;6;5.568799601350368;6.360751224414969;0.1732887763243784;32.54524433769088;4.113199905659438;1.1223835945129395;1.7493367195129395;34
-15;7;5.779319077538468;6.530816309460447;0.1732887763243784;41.66316753440623;4.4060472419881;0.958510160446167;1.771834373474121;39
-15;8;6.135552134893814;6.7735545518613804;0.1732887763243784;41.66316753440623;4.567232489760298;0.8019058704376221;1.827575922012329;54
